PRACTICE_CODE,INDICATOR_GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PATIENT_LIST_SIZE
A81042,CAN,230,TOTAL,10791
A81042,CHD,475,TOTAL,10791
A81042,CKD,391,18OV,8335
A81042,COPD,491,TOTAL,10791
A81042,CVDPP,72,30_74,5860
A81042,DEM,93,TOTAL,10791
A81042,DEP,1200,18OV,8335
A81042,DM,750,17OV,8460
A81042,EP,124,18OV,8335
A81042,HF,89,TOTAL,10791
A81042,HYP,1773,TOTAL,10791
A81042,LD,83,TOTAL,10791
A81042,MH,109,TOTAL,10791
A81042,OB,908,18OV,8335
A81042,OST,17,50OV,3938
A81042,PAD,114,TOTAL,10791
A81042,PC,81,TOTAL,10791
A81042,RA,71,16OV,8556
A81042,STIA,233,TOTAL,10791
A81043,AF,193,TOTAL,8140
A81043,AST,572,TOTAL,8140
A81043,CAN,298,TOTAL,8140
A81043,CHD,459,TOTAL,8140
A81043,CKD,170,18OV,6523
A81043,COPD,244,TOTAL,8140
A81043,CVDPP,47,30_74,4470
A81043,DEM,71,TOTAL,8140
A81043,DEP,1018,18OV,6523
A81043,DM,453,17OV,6622
A81043,EP,99,18OV,6523
A81043,HF,125,TOTAL,8140
A81043,HYP,1346,TOTAL,8140
A81043,LD,59,TOTAL,8140
A81043,MH,80,TOTAL,8140
A81043,OB,682,18OV,6523
A81043,OST,14,50OV,3455
A81043,PAD,102,TOTAL,8140
A81043,PC,18,TOTAL,8140
A81043,RA,57,16OV,6697
A81043,STIA,240,TOTAL,8140
A81044,AF,374,TOTAL,19272
A81044,AST,1114,TOTAL,19272
A81044,CAN,462,TOTAL,19272
A81044,CHD,793,TOTAL,19272
A81044,CKD,1003,18OV,15466
A81044,COPD,658,TOTAL,19272
A81044,CVDPP,117,30_74,11019
A81044,DEM,148,TOTAL,19272
A81044,DEP,758,18OV,15466
A81044,DM,1016,17OV,15680
A81044,EP,169,18OV,15466
A81044,HF,181,TOTAL,19272
A81044,HYP,3206,TOTAL,19272
A81044,LD,140,TOTAL,19272
A81044,MH,187,TOTAL,19272
A81044,OB,1780,18OV,15466
A81044,OST,7,50OV,7725
A81044,PAD,153,TOTAL,19272
A81044,PC,219,TOTAL,19272
A81044,RA,107,16OV,15899
A81044,STIA,310,TOTAL,19272
A81045,AF,180,TOTAL,7712
A81045,AST,543,TOTAL,7712
A81045,CAN,250,TOTAL,7712
A81045,CHD,339,TOTAL,7712
A81045,CKD,240,18OV,6168
A81045,COPD,279,TOTAL,7712
A81045,CVDPP,103,30_74,4295
A81045,DEM,102,TOTAL,7712
A81045,DEP,606,18OV,6168
A81045,DM,474,17OV,6255
A81045,EP,72,18OV,6168
A81045,HF,76,TOTAL,7712
A81045,HYP,1148,TOTAL,7712
A81045,LD,51,TOTAL,7712
A81045,MH,69,TOTAL,7712
A81045,OB,733,18OV,6168
A81045,OST,6,50OV,3281
A81045,PAD,69,TOTAL,7712
A81045,PC,62,TOTAL,7712
A81045,RA,37,16OV,6343
A81045,STIA,202,TOTAL,7712
A81046,AF,313,TOTAL,12845
A81046,AST,765,TOTAL,12845
A81046,CAN,291,TOTAL,12845
A81046,CHD,526,TOTAL,12845
A81046,CKD,99,18OV,10331
A81046,COPD,342,TOTAL,12845
A81046,CVDPP,76,30_74,7190
A81046,DEM,143,TOTAL,12845
A81046,DEP,569,18OV,10331
A81046,DM,730,17OV,10475
A81046,EP,95,18OV,10331
A81046,HF,111,TOTAL,12845
A81046,HYP,1981,TOTAL,12845
A81046,LD,65,TOTAL,12845
A81046,MH,116,TOTAL,12845
A81046,OB,1154,18OV,10331
A81046,OST,14,50OV,5260
A81046,PAD,82,TOTAL,12845
A81046,PC,29,TOTAL,12845
A81046,RA,68,16OV,10597
A81046,STIA,267,TOTAL,12845
A81047,AF,130,TOTAL,5056
A81047,AST,246,TOTAL,5056
A81047,CAN,161,TOTAL,5056
A81047,CHD,267,TOTAL,5056
A81047,CKD,158,18OV,4226
A81047,COPD,154,TOTAL,5056
A81047,CVDPP,53,30_74,2932
A81047,DEM,53,TOTAL,5056
A81047,DEP,366,18OV,4226
A81047,DM,314,17OV,4292
A81047,EP,35,18OV,4226
A81047,HF,54,TOTAL,5056
A81047,HYP,1061,TOTAL,5056
A81047,LD,11,TOTAL,5056
A81047,MH,31,TOTAL,5056
A81047,OB,512,18OV,4226
A81047,OST,4,50OV,2499
A81047,PAD,61,TOTAL,5056
A81047,PC,58,TOTAL,5056
A81047,RA,37,16OV,4356
A81047,STIA,141,TOTAL,5056
A81048,AF,139,TOTAL,5172
A81048,AST,286,TOTAL,5172
A81048,CAN,134,TOTAL,5172
A81048,CHD,254,TOTAL,5172
A81048,CKD,271,18OV,4222
A81048,COPD,132,TOTAL,5172
A81048,CVDPP,32,30_74,3111
A81048,DEM,47,TOTAL,5172
A81048,DEP,271,18OV,4222
A81048,DM,336,17OV,4277
A81048,EP,33,18OV,4222
A81048,HF,86,TOTAL,5172
A81048,HYP,952,TOTAL,5172
A81048,LD,14,TOTAL,5172
A81048,MH,37,TOTAL,5172
A81048,OB,467,18OV,4222
A81048,OST,11,50OV,2465
A81048,PAD,50,TOTAL,5172
A81048,PC,22,TOTAL,5172
A81048,RA,36,16OV,4329
A81048,STIA,143,TOTAL,5172
A81049,AF,100,TOTAL,5570
A81049,AST,320,TOTAL,5570
A81049,CAN,128,TOTAL,5570
A81049,CHD,263,TOTAL,5570
A81049,CKD,237,18OV,4323
A81049,COPD,239,TOTAL,5570
A81049,CVDPP,77,30_74,3001
A81049,DEM,36,TOTAL,5570
A81049,DEP,460,18OV,4323
A81049,DM,348,17OV,4384
A81049,EP,51,18OV,4323
A81049,HF,37,TOTAL,5570
A81049,HYP,842,TOTAL,5570
A81049,LD,37,TOTAL,5570
A81049,MH,40,TOTAL,5570
A81049,OB,595,18OV,4323
A81049,OST,5,50OV,1998
A81049,PAD,58,TOTAL,5570
A81049,PC,26,TOTAL,5570
A81049,RA,23,16OV,4445
A81049,STIA,95,TOTAL,5570
A81051,AF,178,TOTAL,7862
A81051,AST,509,TOTAL,7862
A81051,CAN,240,TOTAL,7862
A81051,CHD,318,TOTAL,7862
A81051,CKD,307,18OV,6293
A81051,COPD,156,TOTAL,7862
A81051,CVDPP,36,30_74,4418
A81051,DEM,89,TOTAL,7862
A81051,DEP,482,18OV,6293
A81051,DM,381,17OV,6369
A81051,EP,65,18OV,6293
A81051,HF,47,TOTAL,7862
A81051,HYP,1161,TOTAL,7862
A81051,LD,48,TOTAL,7862
A81051,MH,60,TOTAL,7862
A81051,OB,785,18OV,6293
A81051,OST,12,50OV,3241
A81051,PAD,53,TOTAL,7862
A81051,PC,47,TOTAL,7862
A81051,RA,35,16OV,6444
A81051,STIA,191,TOTAL,7862
A81052,AF,177,TOTAL,7630
A81052,AST,524,TOTAL,7630
A81052,CAN,248,TOTAL,7630
A81052,CHD,365,TOTAL,7630
A81052,CKD,230,18OV,6176
A81052,COPD,285,TOTAL,7630
A81052,CVDPP,264,30_74,4329
A81052,DEM,89,TOTAL,7630
A81052,DEP,627,18OV,6176
A81052,DM,554,17OV,6247
A81052,EP,76,18OV,6176
A81052,HF,73,TOTAL,7630
A81052,HYP,1369,TOTAL,7630
A81052,LD,61,TOTAL,7630
A81052,MH,83,TOTAL,7630
A81052,OB,959,18OV,6176
A81052,OST,9,50OV,3208
A81052,PAD,63,TOTAL,7630
A81052,PC,28,TOTAL,7630
A81052,RA,36,16OV,6312
A81052,STIA,186,TOTAL,7630
A81053,AF,126,TOTAL,6440
A81053,AST,340,TOTAL,6440
A81053,CAN,192,TOTAL,6440
A81053,CHD,307,TOTAL,6440
A81053,CKD,251,18OV,5134
A81053,COPD,234,TOTAL,6440
A81053,CVDPP,26,30_74,3670
A81053,DEM,46,TOTAL,6440
A81053,DEP,582,18OV,5134
A81053,DM,413,17OV,5203
A81053,EP,72,18OV,5134
A81053,HF,51,TOTAL,6440
A81053,HYP,1220,TOTAL,6440
A81053,LD,42,TOTAL,6440
A81053,MH,90,TOTAL,6440
A81053,OB,532,18OV,5134
A81053,OST,9,50OV,2757
A81053,PAD,74,TOTAL,6440
A81053,PC,30,TOTAL,6440
A81053,RA,46,16OV,5275
A81053,STIA,136,TOTAL,6440
A81054,AF,154,TOTAL,8039
A81054,AST,598,TOTAL,8039
A81054,CAN,270,TOTAL,8039
A81054,CHD,313,TOTAL,8039
A81054,CKD,125,18OV,6424
A81054,COPD,282,TOTAL,8039
A81054,CVDPP,37,30_74,4440
A81054,DEM,80,TOTAL,8039
A81054,DEP,625,18OV,6424
A81054,DM,469,17OV,6521
A81054,EP,89,18OV,6424
A81054,HF,50,TOTAL,8039
A81054,HYP,1385,TOTAL,8039
A81054,LD,68,TOTAL,8039
A81054,MH,63,TOTAL,8039
A81054,OB,936,18OV,6424
A81054,OST,7,50OV,3140
A81054,PAD,76,TOTAL,8039
A81054,PC,55,TOTAL,8039
A81054,RA,51,16OV,6613
A81054,STIA,184,TOTAL,8039
A81056,AF,66,TOTAL,2583
A81056,AST,132,TOTAL,2583
A81056,CAN,68,TOTAL,2583
A81056,CHD,114,TOTAL,2583
A81056,CKD,165,18OV,2137
A81056,COPD,86,TOTAL,2583
A81056,CVDPP,16,30_74,1488
A81056,DEM,43,TOTAL,2583
A81056,DEP,211,18OV,2137
A81056,DM,154,17OV,2164
A81056,EP,16,18OV,2137
A81056,HF,25,TOTAL,2583
A81056,HYP,528,TOTAL,2583
A81056,LD,23,TOTAL,2583
A81056,MH,30,TOTAL,2583
A81056,OB,431,18OV,2137
A81056,OST,5,50OV,1195
A81056,PAD,8,TOTAL,2583
A81056,PC,36,TOTAL,2583
A81056,RA,18,16OV,2187
A81056,STIA,66,TOTAL,2583
A81057,AF,187,TOTAL,8844
A81057,AST,492,TOTAL,8844
A81057,CAN,208,TOTAL,8844
A81057,CHD,320,TOTAL,8844
A81057,CKD,261,18OV,6867
A81057,COPD,263,TOTAL,8844
A81057,CVDPP,53,30_74,4853
A81057,DEM,87,TOTAL,8844
A81057,DEP,802,18OV,6867
A81057,DM,523,17OV,6974
A81057,EP,77,18OV,6867
A81057,HF,97,TOTAL,8844
A81057,HYP,1223,TOTAL,8844
A81057,LD,45,TOTAL,8844
A81057,MH,74,TOTAL,8844
A81057,OB,1199,18OV,6867
A81057,OST,14,50OV,3317
A81057,PAD,66,TOTAL,8844
A81057,PC,98,TOTAL,8844
A81057,RA,52,16OV,7090
A81057,STIA,199,TOTAL,8844
A81058,AF,168,TOTAL,8123
A81058,AST,491,TOTAL,8123
A81058,CAN,199,TOTAL,8123
A81058,CHD,338,TOTAL,8123
A81058,CKD,262,18OV,6042
A81058,COPD,209,TOTAL,8123
A81058,CVDPP,46,30_74,4442
A81058,DEM,64,TOTAL,8123
A81058,DEP,661,18OV,6042
A81058,DM,380,17OV,6140
A81058,EP,72,18OV,6042
A81058,HF,80,TOTAL,8123
A81058,HYP,1195,TOTAL,8123
A81058,LD,63,TOTAL,8123
A81058,MH,70,TOTAL,8123
A81058,OB,781,18OV,6042
A81058,OST,20,50OV,3000
A81058,PAD,77,TOTAL,8123
A81058,PC,45,TOTAL,8123
A81058,RA,60,16OV,6242
A81058,STIA,211,TOTAL,8123
A81060,AF,116,TOTAL,5649
A81060,AST,292,TOTAL,5649
A81060,CAN,155,TOTAL,5649
A81060,CHD,254,TOTAL,5649
A81060,CKD,185,18OV,4486
A81060,COPD,144,TOTAL,5649
A81060,CVDPP,32,30_74,3179
A81060,DEM,59,TOTAL,5649
A81060,DEP,294,18OV,4486
A81060,DM,289,17OV,4559
A81060,EP,64,18OV,4486
A81060,HF,50,TOTAL,5649
A81060,HYP,829,TOTAL,5649
A81060,LD,55,TOTAL,5649
A81060,MH,33,TOTAL,5649
A81060,OB,451,18OV,4486
A81060,OST,6,50OV,2316
A81060,PAD,39,TOTAL,5649
A81060,PC,51,TOTAL,5649
A81060,RA,39,16OV,4619
A81060,STIA,138,TOTAL,5649
A81063,AF,95,TOTAL,5408
A81063,AST,296,TOTAL,5408
A81063,CAN,111,TOTAL,5408
A81063,CHD,212,TOTAL,5408
A81063,CKD,148,18OV,4192
A81063,COPD,202,TOTAL,5408
A81063,CVDPP,31,30_74,3051
A81063,DEM,36,TOTAL,5408
A81063,DEP,282,18OV,4192
A81063,DM,324,17OV,4273
A81063,EP,44,18OV,4192
A81063,HF,37,TOTAL,5408
A81063,HYP,905,TOTAL,5408
A81063,LD,25,TOTAL,5408
A81063,MH,50,TOTAL,5408
A81063,OB,685,18OV,4192
A81063,OST,10,50OV,2038
A81063,PAD,46,TOTAL,5408
A81063,PC,39,TOTAL,5408
A81063,RA,49,16OV,4332
A81063,STIA,90,TOTAL,5408
A81064,AF,84,TOTAL,6401
A81064,AST,370,TOTAL,6401
A81064,CAN,148,TOTAL,6401
A81064,CHD,185,TOTAL,6401
A81064,CKD,122,18OV,5162
A81064,COPD,150,TOTAL,6401
A81064,CVDPP,21,30_74,3173
A81064,DEM,39,TOTAL,6401
A81064,DEP,380,18OV,5162
A81064,DM,248,17OV,5218
A81064,EP,56,18OV,5162
A81064,HF,33,TOTAL,6401
A81064,HYP,608,TOTAL,6401
A81064,LD,25,TOTAL,6401
A81064,MH,45,TOTAL,6401
A81064,OB,576,18OV,5162
A81064,OST,6,50OV,1779
A81064,PAD,41,TOTAL,6401
A81064,PC,9,TOTAL,6401
A81064,RA,28,16OV,5277
A81064,STIA,98,TOTAL,6401
A81065,AF,41,TOTAL,3755
A81065,AST,223,TOTAL,3755
A81065,CAN,80,TOTAL,3755
A81065,CHD,145,TOTAL,3755
A81065,CKD,139,18OV,2874
A81065,COPD,161,TOTAL,3755
A81065,CVDPP,17,30_74,2011
A81065,DEM,33,TOTAL,3755
A81065,DEP,228,18OV,2874
A81065,DM,229,17OV,2908
A81065,EP,35,18OV,2874
A81065,HF,24,TOTAL,3755
A81065,HYP,527,TOTAL,3755
A81065,LD,44,TOTAL,3755
A81065,MH,39,TOTAL,3755
A81065,OB,448,18OV,2874
A81065,OST,4,50OV,1231
A81065,PAD,29,TOTAL,3755
A81065,PC,38,TOTAL,3755
A81065,RA,20,16OV,2946
A81065,STIA,66,TOTAL,3755
A81066,AF,99,TOTAL,4344
A81066,AST,323,TOTAL,4344
A81066,CAN,139,TOTAL,4344
A81066,CHD,140,TOTAL,4344
A81066,CKD,184,18OV,3527
A81066,COPD,76,TOTAL,4344
A81066,CVDPP,39,30_74,2692
A81066,DEM,31,TOTAL,4344
A81066,DEP,492,18OV,3527
A81066,DM,219,17OV,3582
A81066,EP,26,18OV,3527
A81066,HF,33,TOTAL,4344
A81066,HYP,728,TOTAL,4344
A81066,LD,21,TOTAL,4344
A81066,MH,31,TOTAL,4344
A81066,OB,573,18OV,3527
A81066,OST,2,50OV,1938
A81066,PAD,42,TOTAL,4344
A81066,PC,20,TOTAL,4344
A81066,RA,35,16OV,3629
A81066,STIA,60,TOTAL,4344
A81067,AF,134,TOTAL,10816
A81067,AST,733,TOTAL,10816
A81067,CAN,148,TOTAL,10816
A81067,CHD,328,TOTAL,10816
A81067,CKD,220,18OV,8821
A81067,COPD,431,TOTAL,10816
A81067,CVDPP,53,30_74,4611
A81067,DEM,103,TOTAL,10816
A81067,DEP,811,18OV,8821
A81067,DM,510,17OV,8926
A81067,EP,86,18OV,8821
A81067,HF,76,TOTAL,10816
A81067,HYP,1125,TOTAL,10816
A81067,LD,62,TOTAL,10816
A81067,MH,75,TOTAL,10816
A81067,OB,1201,18OV,8821
A81067,OST,3,50OV,2773
A81067,PAD,86,TOTAL,10816
A81067,PC,118,TOTAL,10816
A81067,RA,44,16OV,9022
A81067,STIA,212,TOTAL,10816
A81070,AF,21,TOTAL,2212
A81070,AST,100,TOTAL,2212
A81070,CAN,29,TOTAL,2212
A81070,CHD,57,TOTAL,2212
A81070,CKD,38,18OV,1573
A81070,COPD,92,TOTAL,2212
A81070,CVDPP,26,30_74,1089
A81070,DEM,12,TOTAL,2212
A81070,DEP,161,18OV,1573
A81070,DM,94,17OV,1605
A81070,EP,21,18OV,1573
A81070,HF,10,TOTAL,2212
A81070,HYP,245,TOTAL,2212
A81070,LD,15,TOTAL,2212
A81070,MH,41,TOTAL,2212
A81070,OB,225,18OV,1573
A81070,OST,1,50OV,553
A81070,PAD,10,TOTAL,2212
A81070,PC,4,TOTAL,2212
A81070,RA,9,16OV,1634
A81070,STIA,25,TOTAL,2212
A81602,AF,55,TOTAL,2511
A81602,AST,136,TOTAL,2511
A81602,CAN,51,TOTAL,2511
A81602,CHD,123,TOTAL,2511
A81602,CKD,61,18OV,2111
A81602,COPD,67,TOTAL,2511
A81602,CVDPP,16,30_74,1492
A81602,DEM,23,TOTAL,2511
A81602,DEP,63,18OV,2111
A81602,DM,156,17OV,2134
A81602,EP,19,18OV,2111
A81602,HF,15,TOTAL,2511
A81602,HYP,506,TOTAL,2511
A81602,LD,7,TOTAL,2511
A81602,MH,10,TOTAL,2511
A81602,OB,285,18OV,2111
A81602,OST,2,50OV,1201
A81602,PAD,28,TOTAL,2511
A81602,PC,4,TOTAL,2511
A81602,RA,5,16OV,2160
A81602,STIA,59,TOTAL,2511
A81608,AF,38,TOTAL,3508
A81608,AST,255,TOTAL,3508
A81608,CAN,61,TOTAL,3508
A81608,CHD,108,TOTAL,3508
A81608,CKD,105,18OV,2510
A81608,COPD,119,TOTAL,3508
A81608,CVDPP,45,30_74,1764
A81608,DEM,24,TOTAL,3508
A81608,DEP,471,18OV,2510
A81608,DM,202,17OV,2553
A81608,EP,28,18OV,2510
A81608,HF,20,TOTAL,3508
A81608,HYP,619,TOTAL,3508
A81608,LD,20,TOTAL,3508
A81608,MH,30,TOTAL,3508
A81608,OB,431,18OV,2510
A81608,OST,3,50OV,931
A81608,PAD,16,TOTAL,3508
A81608,PC,34,TOTAL,3508
A81608,RA,34,16OV,2604
A81608,STIA,47,TOTAL,3508
A81610,AF,139,TOTAL,7952
A81610,AST,503,TOTAL,7952
A81610,CAN,149,TOTAL,7952
A81610,CHD,287,TOTAL,7952
A81610,CKD,143,18OV,6175
A81610,COPD,163,TOTAL,7952
A81610,CVDPP,46,30_74,4389
A81610,DEM,60,TOTAL,7952
A81610,DEP,729,18OV,6175
A81610,DM,381,17OV,6271
A81610,EP,64,18OV,6175
A81610,HF,39,TOTAL,7952
A81610,HYP,1018,TOTAL,7952
A81610,LD,30,TOTAL,7952
A81610,MH,53,TOTAL,7952
A81610,OB,907,18OV,6175
A81610,OST,3,50OV,2957
A81610,PAD,67,TOTAL,7952
A81610,PC,44,TOTAL,7952
A81610,RA,46,16OV,6357
A81610,STIA,166,TOTAL,7952
A81611,AF,95,TOTAL,6490
A81611,AST,321,TOTAL,6490
A81611,CAN,149,TOTAL,6490
A81611,CHD,243,TOTAL,6490
A81611,CKD,200,18OV,4997
A81611,COPD,176,TOTAL,6490
A81611,CVDPP,69,30_74,3598
A81611,DEM,61,TOTAL,6490
A81611,DEP,652,18OV,4997
A81611,DM,333,17OV,5065
A81611,EP,42,18OV,4997
A81611,HF,42,TOTAL,6490
A81611,HYP,949,TOTAL,6490
A81611,LD,39,TOTAL,6490
A81611,MH,49,TOTAL,6490
A81611,OB,716,18OV,4997
A81611,OST,9,50OV,2300
A81611,PAD,47,TOTAL,6490
A81611,PC,23,TOTAL,6490
A81611,RA,34,16OV,5129
A81611,STIA,109,TOTAL,6490
A81612,AF,60,TOTAL,3181
A81612,AST,189,TOTAL,3181
A81612,CAN,91,TOTAL,3181
A81612,CHD,148,TOTAL,3181
A81612,CKD,103,18OV,2554
A81612,COPD,78,TOTAL,3181
A81612,CVDPP,17,30_74,1926
A81612,DEM,33,TOTAL,3181
A81612,DEP,178,18OV,2554
A81612,DM,175,17OV,2582
A81612,EP,17,18OV,2554
A81612,HF,30,TOTAL,3181
A81612,HYP,665,TOTAL,3181
A81612,LD,11,TOTAL,3181
A81612,MH,21,TOTAL,3181
A81612,OB,489,18OV,2554
A81612,OST,8,50OV,1334
A81612,PAD,24,TOTAL,3181
A81612,PC,34,TOTAL,3181
A81612,RA,28,16OV,2615
A81612,STIA,58,TOTAL,3181
A81618,AF,189,TOTAL,7991
A81618,AST,534,TOTAL,7991
A81618,CAN,229,TOTAL,7991
A81618,CHD,344,TOTAL,7991
A81618,CKD,190,18OV,6552
A81618,COPD,225,TOTAL,7991
A81618,CVDPP,69,30_74,4786
A81618,DEM,133,TOTAL,7991
A81618,DEP,808,18OV,6552
A81618,DM,421,17OV,6653
A81618,EP,88,18OV,6552
A81618,HF,60,TOTAL,7991
A81618,HYP,1376,TOTAL,7991
A81618,LD,65,TOTAL,7991
A81618,MH,119,TOTAL,7991
A81618,OB,461,18OV,6552
A81618,OST,5,50OV,3635
A81618,PAD,74,TOTAL,7991
A81618,PC,108,TOTAL,7991
A81618,RA,42,16OV,6728
A81618,STIA,192,TOTAL,7991
A81621,AF,20,TOTAL,2280
A81621,AST,201,TOTAL,2280
A81621,CAN,35,TOTAL,2280
A81621,CHD,62,TOTAL,2280
A81621,CKD,40,18OV,1484
A81621,COPD,84,TOTAL,2280
A81621,CVDPP,4,30_74,1019
A81621,DEM,8,TOTAL,2280
A81621,DEP,323,18OV,1484
A81621,DM,106,17OV,1524
A81621,EP,25,18OV,1484
A81621,HF,21,TOTAL,2280
A81621,HYP,219,TOTAL,2280
A81621,LD,25,TOTAL,2280
A81621,MH,24,TOTAL,2280
A81621,OB,217,18OV,1484
A81621,OST,3,50OV,490
A81621,PAD,18,TOTAL,2280
A81621,PC,2,TOTAL,2280
A81621,RA,12,16OV,1557
A81621,STIA,36,TOTAL,2280
A81622,AF,85,TOTAL,5377
A81622,AST,422,TOTAL,5377
A81622,CAN,105,TOTAL,5377
A81622,CHD,228,TOTAL,5377
A81622,CKD,194,18OV,4144
A81622,COPD,226,TOTAL,5377
A81622,CVDPP,17,30_74,2849
A81622,DEM,45,TOTAL,5377
A81622,DEP,434,18OV,4144
A81622,DM,263,17OV,4224
A81622,EP,43,18OV,4144
A81622,HF,47,TOTAL,5377
A81622,HYP,854,TOTAL,5377
A81622,LD,68,TOTAL,5377
A81622,MH,50,TOTAL,5377
A81622,OB,536,18OV,4144
A81622,OST,6,50OV,1881
A81622,PAD,158,TOTAL,5377
A81622,PC,64,TOTAL,5377
A81622,RA,46,16OV,4286
A81622,STIA,93,TOTAL,5377
A81629,AF,83,TOTAL,4547
A81629,AST,327,TOTAL,4547
A81629,CAN,75,TOTAL,4547
A81629,CHD,174,TOTAL,4547
A81629,CKD,164,18OV,3543
A81629,COPD,168,TOTAL,4547
A81629,CVDPP,31,30_74,2563
A81629,DEM,53,TOTAL,4547
A81629,DEP,661,18OV,3543
A81629,DM,266,17OV,3592
A81629,EP,37,18OV,3543
A81629,HF,39,TOTAL,4547
A81629,HYP,683,TOTAL,4547
A81629,LD,44,TOTAL,4547
A81629,MH,56,TOTAL,4547
A81629,OB,341,18OV,3543
A81629,OST,1,50OV,1548
A81629,PAD,50,TOTAL,4547
A81629,PC,155,TOTAL,4547
A81629,RA,25,16OV,3634
A81629,STIA,97,TOTAL,4547
A81630,AF,0,TOTAL,710
A81630,AST,86,TOTAL,710
A81630,CAN,4,TOTAL,710
A81630,CHD,6,TOTAL,710
A81630,CKD,2,18OV,664
A81630,COPD,25,TOTAL,710
A81630,CVDPP,3,30_74,625
A81630,DEM,0,TOTAL,710
A81630,DEP,126,18OV,664
A81630,DM,12,17OV,665
A81630,EP,24,18OV,664
A81630,HF,1,TOTAL,710
A81630,HYP,12,TOTAL,710
A81630,LD,3,TOTAL,710
A81630,MH,12,TOTAL,710
A81630,OB,22,18OV,664
A81630,OST,0,50OV,52
A81630,PAD,3,TOTAL,710
A81630,PC,3,TOTAL,710
A81630,RA,0,16OV,667
A81630,STIA,6,TOTAL,710
A81631,AF,104,TOTAL,6558
A81631,AST,406,TOTAL,6558
A81631,CAN,166,TOTAL,6558
A81631,CHD,249,TOTAL,6558
A81631,CKD,270,18OV,5079
A81631,COPD,270,TOTAL,6558
A81631,CVDPP,56,30_74,3586
A81631,DEM,52,TOTAL,6558
A81631,DEP,149,18OV,5079
A81631,DM,336,17OV,5152
A81631,EP,51,18OV,5079
A81631,HF,38,TOTAL,6558
A81631,HYP,1195,TOTAL,6558
A81631,LD,30,TOTAL,6558
A81631,MH,36,TOTAL,6558
A81631,OB,1009,18OV,5079
A81631,OST,16,50OV,2461
A81631,PAD,33,TOTAL,6558
A81631,PC,15,TOTAL,6558
A81631,RA,46,16OV,5236
A81631,STIA,120,TOTAL,6558
A81632,AF,1,TOTAL,562
A81632,AST,85,TOTAL,562
A81632,CAN,1,TOTAL,562
A81632,CHD,3,TOTAL,562
A81632,CKD,1,18OV,562
A81632,COPD,30,TOTAL,562
A81632,CVDPP,0,30_74,535
A81632,DEM,0,TOTAL,562
A81632,DEP,181,18OV,562
A81632,DM,8,17OV,562
A81632,EP,14,18OV,562
A81632,HF,1,TOTAL,562
A81632,HYP,13,TOTAL,562
A81632,LD,4,TOTAL,562
A81632,MH,8,TOTAL,562
A81632,OB,46,18OV,562
A81632,OST,0,50OV,39
A81632,PAD,1,TOTAL,562
A81632,PC,0,TOTAL,562
A81632,RA,1,16OV,562
A81632,STIA,4,TOTAL,562
A81633,AF,0,TOTAL,806
A81633,AST,12,TOTAL,806
A81633,CAN,3,TOTAL,806
A81633,CHD,2,TOTAL,806
A81633,CKD,0,18OV,639
A81633,COPD,1,TOTAL,806
A81633,CVDPP,3,30_74,263
A81633,DEM,0,TOTAL,806
A81633,DEP,32,18OV,639
A81633,DM,5,17OV,645
A81633,EP,1,18OV,639
A81633,HF,0,TOTAL,806
A81633,HYP,14,TOTAL,806
A81633,LD,0,TOTAL,806
A81633,MH,6,TOTAL,806
A81633,OB,25,18OV,639
A81633,OST,0,50OV,24
A81633,PAD,0,TOTAL,806
A81633,PC,0,TOTAL,806
A81633,RA,0,16OV,648
A81633,STIA,0,TOTAL,806
A81634,AF,4,TOTAL,1877
A81634,AST,42,TOTAL,1877
A81634,CAN,5,TOTAL,1877
A81634,CHD,7,TOTAL,1877
A81634,CKD,6,18OV,1443
A81634,COPD,11,TOTAL,1877
A81634,CVDPP,9,30_74,736
A81634,DEM,1,TOTAL,1877
A81634,DEP,168,18OV,1443
A81634,DM,38,17OV,1459
A81634,EP,9,18OV,1443
A81634,HF,2,TOTAL,1877
A81634,HYP,56,TOTAL,1877
A81634,LD,5,TOTAL,1877
A81634,MH,15,TOTAL,1877
A81634,OB,137,18OV,1443
A81634,OST,0,50OV,114
A81634,PAD,2,TOTAL,1877
A81634,PC,1,TOTAL,1877
A81634,RA,3,16OV,1474
A81634,STIA,4,TOTAL,1877
A82003,AF,302,TOTAL,11055
A82003,AST,823,TOTAL,11055
A82003,CAN,351,TOTAL,11055
A82003,CHD,478,TOTAL,11055
A82003,CKD,310,18OV,9160
A82003,COPD,283,TOTAL,11055
A82003,CVDPP,57,30_74,6593
A82003,DEM,102,TOTAL,11055
A82003,DEP,966,18OV,9160
A82003,DM,743,17OV,9292
A82003,EP,76,18OV,9160
A82003,HF,148,TOTAL,11055
A82003,HYP,1816,TOTAL,11055
A82003,LD,50,TOTAL,11055
A82003,MH,91,TOTAL,11055
A82003,OB,726,18OV,9160
A82003,OST,26,50OV,5131
A82003,PAD,93,TOTAL,11055
A82003,PC,43,TOTAL,11055
A82003,RA,96,16OV,9389
A82003,STIA,278,TOTAL,11055
A82004,AF,60,TOTAL,2244
A82004,AST,131,TOTAL,2244
A82004,CAN,82,TOTAL,2244
A82004,CHD,89,TOTAL,2244
A82004,CKD,100,18OV,1929
A82004,COPD,55,TOTAL,2244
A82004,CVDPP,17,30_74,1397
A82004,DEM,21,TOTAL,2244
A82004,DEP,227,18OV,1929
